Title,Year,Country,Characters,Gender,Dialogues,Playability
Final Fantasy XIV,2013,Japan,Godbert Manderville,Male,"[' My apologies, Your Grace, I have kept you waiting!', ' When the intrepid Forename Surname and the sultana herself come calling, there is no more important engagement! When the sultana herself comes calling, there is no more important engagement!', "" ... The unusual circumstances of our meeting, and Your Grace's choice of companion, would suggest to me a desire for an honest and unvarnished opinion. I shall give you one. My advice to you is: “Stop.” Taxing Ul'dah's wealth to save Ala Mhigan refugees is a terrible, terrible idea."", "" Most emphatically. I agree with Your Grace that the refugees must have housing and employment, but what profit is there for Ul'dah in this arrangement?"", "" Forgive me, Your Grace, but you appear to be laboring under a misapprehension. It is a fine endeavor to support one's fellow man. I fear, however, that your stance is one born of pity─your intent is to “save” the refugees, is it not? For all our potential, we are indolent creatures by nature. If unconditional charity is all we know, then we begin to rely upon it─to expect it. And then we must consider Ul'dah's own poor and downtrodden. Should they hear of you spending the nation's coin─not to improve their lot, but to nurture the distant citizens of Ala Mhigo─it is unlikely they will applaud your generosity. Surely it is not Your Grace's intention to foster new resentments, but to spread goodwill?"", ' Exactly so! Such an arrangement will create a far more equitable relationship with the returning Ala Mhigans, even as it generates the revenue required to win the approval of your subjects.']",PC
Final Fantasy XIV,2013,Japan,Gods' Quiver Bow,Male,"["" You're Forename Surname , I take it? Thanks for helping us out, friend. No doubt the Bowlord has already informed you, but your task is to enter the Deepcroft and purge it of the Lambs of Dalamud. In case you're unfamiliar with them, the cult emerged shortly before the Calamity put an end to the Sixth Astral Era. The cultists took the lesser moon, Dalamud, for their god, believing that it would deliver them from the devastation. And so they were rather disappointed when Dalamud exploded into a thousand flaming pieces before it could complete its descent. Now, having seen their god turn to ash, one would think that the cultists might feel moved to question their faith. On the contrary, it served only to stoke the flames of their fanaticism. The Lambs of Dalamud are convinced that heretics─that is to say, everyone but them ─interfered with the coming of their lord and savior, and that it's now their sacred duty to avenge him. Whatever it is they're doing in the Deepcroft, you may be sure that no good will come of it. For the sake of Gridania, and Eorzea at large, put an end to their madness."", ' The Lambs of Dalamud are hells-bent on avenging their imaginary god, and will stop at nothing till their dark work is done. They must not be suffered to desecrate the Deepcroft. For the sake of the souls laid to rest here, and all of Gridania, put an end to their madness.', ' An urgent message from Mother Miounne? Very well, you may enter. Mayhap the messenger has forgotten the message? Should you gather your wits, I will be here.', ' An urgent message from Mother Miounne? Very well, you may enter.', ' My lord!', "" It's the Ixal, sir! The Ixal have amassed at the Guardian Tree!"", ' Impressive work, adventurer. The Bowlord bids you hold this position. Enemies may yet lurk near, so stay on your guard. We go to bolster the left flank, where the battle yet rages.', ' There is no mistake, sir—he is the one who stirred the Ixal from their nest. Our intelligence was reliable.', ' Welcome back, adventurer. Your exploits at the Guardian Tree are the stuff of songs. The Bowlord awaits you within. Let me know when you are ready to proceed, and I will admit you.', ' Welcome back, adventurer. Your exploits at the Guardian Tree are the stuff of songs. The Bowlord awaits you within.', ' Elder Seedseer!']",NPC
Final Fantasy XIV,2013,Japan,Gogg Dwarf,Male,[],NPC
Final Fantasy XIV,2013,Japan,Gondelimbaud,Male,"["" 'Tis you! The champion who slew Nidhogg! Your deeds shall pass into legend, yet I am honored to speak with you thus in the flesh!""]",NPC
Final Fantasy XIV,2013,Japan,Gosetsu Daito,Male,"["" This has been an educational experience, to say the least ... Yet everything we have learned is common knowledge to the people of the Steppe. 'Twill not be enough to earn our comrades their freedom. Naught less than the Dotharl's plans for the Naadam will suffice, I fear. Well, I have never been one for skulking about. I will go to Sadu and see what secrets I can prise from her lips!"", ' Mayhap so, but no longer! Though you hide it well, I know you have devised some manner of cunning stratagem for the Naadam! Out with it, I say!', ' ... Your confidence is plain, as is your strength. Yet you are not the most prosperous of tribes. The Mol you mock are few, but so too are you. Why?', ' ... We shall. But if you would permit me a final question ere we part ... where is this place that Geser has been lain to rest? Though I knew him not, I was there at his end. I wish to say a few words.', ' My apologies, Forename . This will take but a moment.', ' Left for the vultures ... It seems an insult to the man. But the soul lives on, they say ... these bodies no more than empty husks returning to the earth. Seen through those eyes, I suppose the sight is almost comforting. Pardon me. When first I heard the tales, I could not help but scoff. “Another queer tribe,” I thought, “with still queerer customs.” Yet having borne witness to their rites, I cannot deny there is a certain logic to it all. A samurai will die for his lord without hesitation or regret. But this is not because he delights in such sacrifice. It is because he has faith that his death will serve a higher purpose. There is an awakening in that instant, when the heart sings and the blood burns, and his soul ... his soul finds peace. There is comfort in that ... Nay, we dare not permit ourselves that luxury, my friend, tempting though it may be. Not while our loved ones yet remain in chains!', ' Well, then. We must all be on our way─even Geser. Let us return to the Dawn Throne, and pray that our tale is enough to satisfy our “most radiant” taskmaster.', ' I ... I require but a moment to catch my breath ... ', "" Many kindred spirits remain in hiding following the rebellion. Many others gave their lives for their nation. We are the stubborn remainder. Even accounting for our comrades in the field, we are at a fraction of our former strength, 'tis true. Yet we few are patriots─brothers-in-arms, prepared to fight with every fiber of our being to set our people free."", ' Did I hear aright? Your mission is concluded? Then you have found the young master?', ' Hear, hear! Now then, Yugiri─you must tell me of your search for our master!', ' O boundless and merciful kami, the young master lives! Tell me, was he well? Did his wound yet ail him? Where is he now? Have you brought him back to us!?', "" The words of one made to wear the mantle of leadership too soon ... Yet there is wisdom in them all the same. If the people no longer yearn to be free, 'twould be folly to rekindle the fires of war."", ' Nor I, shadow walker, nor I. But we need not rouse our comrades to battle this day. Let us instead welcome our honored guests and allow them a moment of respite.', ' Mayhap a brief respite is in order. Were I twenty years younger, these wounds would not warrant a second glance. Alas, no samurai has the strength to defeat that villain Old Age. But what say you to the House of the Fierce? Compared to your Rising Stones, I concede it may seem somewhat lacking ... But it has been a haven these past ten years to all who would set Doma free. Regrettably, our efforts in that time have come to little and less ... (sigh) When the Emperor died, we were so sure the hour of our liberation was at hand. But Zenos soon put paid to that, with the aid of Yotsuyu and the secrets she sold. Before the might of the XIIth Legion, our forces were as cattle to be slaughtered. Not even the shinobi escaped their wrath. Yet somehow our sanctuary remained undiscovered, and we few lived to fight another day.', ' Mayhap a brief respite is in order. Were I twenty years younger, these wounds would not warrant a second glance. Alas, no samurai has the strength to defeat that villain Old Age. But what say you to the House of the Fierce? Compared to your Rising Stones, I concede it may seem somewhat lacking ... But it has been a haven these past ten years to all who would set Doma free. Regrettably, our efforts in that time have come to little and less ... (sigh) When the Emperor died, we were so sure the hour of our liberation was at hand. But Zenos soon put paid to that, with the aid of Yotsuyu and the secrets she sold.', ' You speak of sins, my lord, but at whose feet do those sins lie? With the soldiers who committed the crimes, or those who commanded them to do so? With both, I would say, for all have a conscience, and all must choose. But with no memory of who she is or what she has done, what sin remains to be cleansed?', ' I ask why the heavens saw fit to deny me my rest. Why Yotsuyu was spared not only death but the bitter memories of her life.', ' Thank you, my lord.', ' Ho, what fortune to meet a friend of the young master!', "" You did well, Forename . Were it not for the tremendous strength and bravery of you and yours, many innocent souls would have suffered terrible fates. Though I knew the Confederacy would be loath to meet the imperials in battle, I also knew that if any could win them over, it would be you. Truly, yours is a heroic spirit that inspires men to rise above their circumstances─to strive for something greater! It will be an honor to travel with you again. Now then, let us not squander the Confederacy's gift. Yanxia and my countrymen await! There is a tunnel to the southwest. We need but follow it to reach our destination. With me!"", ' Hmm ... Yes, this is far enough. Ere we proceed further, I should speak of Yanxia and what became of her. Of what lies beyond that great wall at the heart of Doma.', ' Once, your caution would be warranted ... but no longer. Zenos did not linger after he crushed the rebellion. He appointed Yotsuyu to act in his stead and quit these lands for “fresh sport.” The acting viceroy was no less merciless than her master. Without warning, her men would march into villages and search for “radical elements,” killing and torturing any who dared resist. And then, as quickly as they had come, they left. Satisfied that the memory of the purges would keep the people in line, she relaxed her grip on Yanxia. What need for the leash when the dog is broken ... The village of Namai lies to the west. Though I doubt the imperials are present, let us proceed with caution.', ' There she is─the humble village of Namai! How delicious her rice; how sweet her persimmons! Too long has it been since I saw her with my own eyes. And, for a mercy, the imperials appear to be absent ... ', ' A new beginning lies beyond the horizon. We have but to seize it with our own two hands.', ' Is that the best you can do!? Come, villains! Come at me!', ' Tread softly. We are for hallowed ground, and the kami are restless ... ', ' How confident and bold in speech he has grown. More and more he reminds me of his father in his youth ... ', ' That your people look to the gods for guidance I understand, but in your daily meals! I say, your grandmother must be quite busy.', ' Shall the gulo gulo be so easily lured to the slaughter, I wonder ... ', ' The rules are simple. Whoever returns with the greater portion shall be declared the winner. You have but a limited quantity of bait. Use it wisely, Forename. Seek places far from men and near water.', ' Oh, have you used all your bait? In that case, let us see the fruits of your labor!', ' Aye, that you have, my lord. As for Forename ... ', ' Such kindness and generosity they have shown not only my lord, but us all. Victory in the Naadam will be a fitting repayment!', "" 'Tis naught that will not heal with time."", "" Stare any harder and you're like to burn a hole in them. Go and say your piece for goodness' sake!"", "" Nonsense. I followed our master's wishes to the letter. Consider once more his words, and the intent therein. In offering his head, he but sought to shield his people from harm─loyal retainers included. You must value your life more highly, shadow walker."", "" Then we must needs meet with Lord Hien and convince him to return, for there is no surer way to inspire our people to rise up as one. He desired proof of his subjects' conviction, and they have provided it─through no less a deed than openly opposing Zenos himself!"", "" Our countrymen's deeds speak for themselves. Lord Hien cannot deny the truth of their hearts. Too long has it been since I looked on his face. It would be of great comfort to see him again─and no small comfort if you were to join us in the search, I should add! I will wait no longer to greet my young lord and master! Nay, I should be glad to accompany Yugiri and bring him back home!"", "" Our countrymen's deeds speak for themselves. Lord Hien cannot deny the truth of their hearts. Too long has it been since I looked on his face. It would be of great comfort to see him again─and no small comfort if you were to join us in the search, I should add!"", ' You will be joining us, Forename ?', ' If she knows where Lord Hien is, then what are you waiting for? Ask her!', ' The kami are merciful! My lord Hien, I see you are alive and well!', ' Hah hah hah! Just so, just so. Our lord has spoken, Yugiri. But take heart─I shall keep him safe ... and should it come to it, bring him back by force.', ' Has he truly recovered from his wounds, I wonder? I believe a match may be in order ... ', ' You are ready to depart, I trust? Good. Then let us away.', ' We can but tell Magnai the truth. And if our most radiant brother is unsatisfied, it will be my pleasure to put an end to this charade.', ' Meet us on the field, and make ready to ride with your ancestors.“ Such were the words of their khatun, Sadu.', ' You bade us tell you of the Dotharl, yet you will not hear the name of their leader?', ' My lord, Lyse, you are unharmed?', ' Let us not be too quick to count our blessings. We must still win the Naadam.', ' There is a tension in the air─an awareness of the coming storm. A nervousness, aye, but a confidence as well. Faith, perchance ... ', ' You are ready, shadow walker? There can be no turning back once we depart.', ' Though our battlefields be a thousand malms apart, our purpose is one! Let all men hearken to the clarion call of freedom─of liberation─from Eorzea to the Far East, that they may rise up and cast down the curs of Garlemald!', ' Hmm ... I have been away for some time, so ... ', ' That she-devil! Her perfidy knows no bounds! She must be stopped. Come, let us find Soroban and put to sea at once!', ' What are we waiting for? Come, come! Soroban cannot have gone far! ... Though now that I think on it, it is passing strange that he left without warning. Mayhap he did not wish to be seen by his Kojin brethren? I doubt he thought to leave us behind, but nevertheless, it may be prudent to return to his ship. Or at least to the Confederate encampment.', ' Hah! I told you he would not abandon us!', ' Another time, Tsuyu. Our path takes us in a different direction.', ' My lord Hien. I am returned.', ' We have played this scene before, have we not? Though this time our roles are reversed.', ' She claims to have lost her memory, though I know not if she speaks true. I brought her here that you might decide her fate.', "" It's all right, Tsuyu. I will come with you. Be a good girl and listen to Yugiri."", ' For now, we have taken Yotsuyu to a private chamber and assigned another to watch over her, my lord. But I find it passing strange that the captain should leave his post with nary a word.', ' We must find Jifuya, and quickly. His disappearance would be cause to worry at the best of times, but that it should coincide with our arrival is more worrying still.', ' He does not appear to have come this way ... ', ' You have your reasons, I am sure. Will you not share them?', ' By the kami ... ', ' ... While you came to serve the Liberation Front.', ' ... I see. Then I shall recommend that you be assigned to a new post. I trust you have no objections, Yugiri?', ' Hm? Was Yugiri not with you?', ' That her mere presence should sow such strife ... ', "" My blade shall carve a path through the Empire's ranks as a scythe fells stalks of wheat!"", ' ... Will this contraption truly bear us through the skies!?', ' I am Gosetsu, samurai of Doma! You will rue your choice of opponent this day!', ' Everfall For every yapping cur I strike down, another takes his place!', ' The honorless cur thinks to abandon his men? I shall see that he shares their fate! Pray attend to the rest of his minions!', ' Everfall Hah, you have felled a titan! But that still only counts as one!', ' And what does this signify? I have little understanding of these contrivances ... ', ' At a glance, their arms and armor may seem crude compared to those of Doma, but they are well crafted, and no less effective.', "" 'Tis scant reward for your treachery, aye. A painted woman of your rich experience deserves a better class of customer."", ' Orphan of the Naeuri, widow of Sashihai─what joy it must have brought you to be revenged upon us all.', ' I do not deny my sins. But I will not be reproached by the likes of you.', ' To my dismay, the details escape me at present. Mayhap your dog could jog my memory?', "" My lord! Come in, come in ... When Tsuyu returned, her eyes were red from weeping. She spoke not a word─simply sat and peeled some fruit she'd brought for me. She then claimed weariness and retired to her chamber. Tell me, what happened to upset her so?"", ' Hmph. I like this Asahi less and less ... ', ' Gone!?', ' The others have returned as well, it would seem.', ' Ah ... mayhap you should speak with the khatun instead of me. That is why we are here, is it not?', ' How long it has been since last I saw young men and women celebrating a hard-fought victory ... Let us pray we enjoy a similar sign in Yanxia soon.', ' Like the child and the father, the student and the master, all men need an ideal for which to strive.', ' Nay, pay me no mind─I am full. Besides, we have guests.', ' Confined to─ A gross exaggeration! A trifle drained from my exertions, perhaps. But with a little rest, I shall be fighting fit again in no time!', ' Is something wrong, Tsuyu?', ' Bah, leave me be, woman! I will not be fussed over like some newborn babe!', ' I should not be surprised that he sought refuge in the Steppe. We were separated during a skirmish in the northern mountains ... ', ' Ah, there you are! This is the cave. After you, Forename!', ' Othard is vast and filled with many different peoples. I know next to nothing about the Xaela and their ways─but we shall learn together, shall we not?', ' I must confess that this is my first time on the Steppe ... ', ' Stay back, Tsuyu.', ' Yugiri, my friends ... The kami were kind to guide your steps this way.', ' Do not be afraid, Tsuyu. These people are my friends.', "" Of course. I'll not begrudge you that. As you know, we were trapped inside the keep when it collapsed. But even as the roof crumbled above us, so too did the floor below. We were swept out into the One River, where we would surely have drowned had a stout wooden door not chanced to float by, offering us a raft of sorts. Exhausted, we drifted out to sea, at the mercy of the tides ... which saw fit to dispense us on a desert island."", "" Aye. 'Twas her kimono which saved her from Hien's blade, believe it or not. Some Garlean witchcraft in the weave. But it offered precious little protection against the fall. Though she survived, she awoke bereft of all her memories, and speaking like a child."", "" That was my first thought, aye. And I contemplated cutting her down and being done with it. Contemplated it long and hard ... Yet the kami saw fit to deliver us from certain death. 'Twas their will that we survive. Both of us. Together. And together we shall go before our master. He shall be the one to judge."", "" 'Twas a name given out of necessity whilst on the road. Nothing more."", ' You have my word.', ' With you and yours at our side, we have naught to fear. Thank you, my friend.', "" I understand I have the Scions to thank for my katana's safe return. A samurai's blade is his soul, and no words will suffice to express my gratitude for reuniting me with mine."", ' I am. They may behave ... strangely, but I trust them with my life. You have naught to fear.', ' Another time, Tsuyu. Our path takes us in a different direction.', ' Like the child and the father, the student and the master, all men need an ideal for which to strive.', ' Nay, do not think yourselves so indebted to us. Was it not you who gave us your blessing to participate in the Naadam─and you who saved my lord Hien from certain death? Doma is in your debt, and will ever be a friend to the Mol.', ' Hmm. There are fewer here than I remember ... ', ' How long has it been since they gave Geser to the sands? Is there aught left of him now, I wonder ... ?', ' Greetings, my lady. We come to you on our journey south, bound for Yanxia where our comrades await us. How fare you and yours in the wake of the Naadam?', ' When next we come together, it will be on a great battlefield against a common foe. I trust you will fight with the same fervor you demonstrated during the Naadam.', ' I daresay that woman has never known a single regret. I envy her.', ' Tread softly. We are for hallowed ground, and the kami are restless ... ', ' I have stood upon more battlefields than I can count and lived to tell the tale. No bird will be my downfall!', ' One fiendish contraption after another ... I shall not soon forget that place.', ' There is a tension in the air─an awareness of the coming storm. A nervousness, aye, but a confidence as well. Faith, perchance ... ', ' Mayhap their souls will shine bright in battle, but my steel will sing!', ' Hah hah hah! A samurai is always ready. You shall remember this soon enough once I have taken to the field.', ' Everfall I will deal with this rabble, my lord! Make for the ovoo!', ' Everfall Well done, well done! Victory is within our reach!', ' Everfall Never did the thought cross my mind, my lord!', "" Well then! I believe naught remains but to return to Doma at the head of a Xaela army, my lord! I cannot wait to see the look on Yugiri's face ... "", ' The others have returned as well, it would seem.', ' My lord, the castle is a sacred symbol─the very heart of our nation! To destroy it is unthinkable, unconscionable─you cannot do this!', ' But, my lord ... that castle was entrusted to you by your father, and his father before him. I say to you again: it is the heart of our nation.', ' The plan is set, and all that can be done has been done. Rest and relaxation are now paramount, for tomorrow we may die. Have you too not done enough? Will you not pause a moment to gather yourself on the eve of our grand design? Go not unto battle with weary eyes or lingering regrets, my friend. Ere you go to war, savor peace, for you may never know it again.', ' The plan is set, and all that can be done has been done. Rest and relaxation are now paramount, for tomorrow we may die. Have you too not done enough? Will you not pause a moment to gather yourself on the eve of our grand design? Go not unto battle with weary eyes or lingering regrets, my friend.', ' Mmm, good, good. I should be interested to know her thoughts on the matter!', ' I know, I know! I accepted your decision, and I do not intend to go back on my word. Nevertheless, as the battle draws near, I cannot help but recall our many travails, and it fair compels me to speak ... In all my time serving as a leader of men, there are two failures which haunt me to this day. The first, our defeat at the hands of the Empire twenty-five years past, and the subsequent imprisonment of your father. Long did I consider offering up my life in atonement, until Lord Kaien, allowed at last to receive visitors, called for me of all people ... For my unborn child,“ he said, ”for my dearest Shun─live!“ My second failure, of course, was the betrayal of that selfsame command, when in the rebellion I failed to protect not only Lord Kaien, but Lord Hien too ... That I yet live, having known such disgrace, is an affront to the kami themselves ... Yet you ... all of you ... saw fit to grant this shameful creature, this failure, another chance ... to serve a greater purpose ... Thank you ... for pitying an old fool ... ', ' Truly? What fortune!', ' As you can see, Master Alphinaud, I am the very picture of health! You! Vile fiend! Malevolent trickster! How kind the kami are to grant me vengeance so soon. But first, I demand you return the coin you so villainously embezzled from me!', ' For a time, aye, but we parted ways some while ago, the better to improve our chances of finding Lord Hien.', "" Forgive me, I have yet to explain. Lord Hien is the heir to Doma's throne, and our master. His was a passionate voice for the cause of Doman liberation, and when we learned of the Emperor's death, it only grew louder ... "", "" The crown prince was a merciless foe. Against him and the might of the XIIth, we had no chance. Once Lord Hien understood this, he bade Yugiri take to the sea with as many of our people as possible. He, however, would stand and fight, that they might have more time to escape ... I remained by his side as well, and together we carried on our doomed war. And then, one day, in a fierce battle, we were separated. I knew not what became of him─only that he was beyond the Empire's reach, and that to find him, I would need Yugiri's aid. The situation grows more perilous by the day, for the new viceroy, Yotsuyu, is a black-hearted villainess who delights in the torment of our people. There is naught she would not do to further her pursuit of Lord Hien."", ' Then allow me to join you! My inquiries here bore no fruit, hence my desire to return to Othard. Once there, I can lead you to our headquarters in Yanxia, where we shall all be reunited with Yugiri!', ' Ah, a Kojin captain! A fine choice. Only Confederate sailors rival their knowledge and skill.', ' The Hingans built this island as a bulwark against invasion, and filled it with enough cannons to sink an armada.', ' Ho, what spirit you two have to delight in this simple joy so readily!', "" Doma's position on the Confederacy could be best described as one of guarded acceptance. They are pirates, aye, but they adhere to a code and are a stabilizing force in the Ruby Sea."", "" I will not pursue her. It is for her to think on our master's words and recognize the futility of her course. Those, at least, are my thoughts upon the matter. Yours may be different. Should you wish to give chase, I will not bar your path. ... We each have but one life, and it is not to be spent recklessly in pursuit of our goals. I pray she realizes this soon ... "", ' Zenos will fall, but not to a desperate knife in the dark. We will need to plan and prepare, and she has done neither.', ' I do give thanks to the kami that my makeshift raft withstood the fury of the seas ... But there their generosity ended. Without coins in our pockets for new attire, we are doomed to look like so much jetsam. O, woe betide the poor man in a city of rich merchants ... ', "" Hm!? More sweetbreads!? I surrendered my blade to secure what few coins we have! Bah! 'Tis like talking to a child ... Why fate saddled me with this burden I shall never know ... but I am alive, and I must return to my master's side! Come, Tsuyu. We shall find a ship to carry us across the Ruby Sea!"", ' Tsuyu ... Do you remember anything of this man? Anything at all?', ' Has he truly recovered from his wounds, I wonder? I believe a match may be in order ... ', ' Will they even permit us to fight, my lord? We belong to no tribe of the Steppe.', ' The beasts are never far. I saw more than a few stalking us as we walked. Truly, these lands are fraught with peril.', "" For all the grand promises my lord Hien has made, it would not do for us to falter now. We must earn the Mol's blessing."", ' How confident and bold in speech he has grown. More and more he reminds me of his father in his youth ... ', ' That her mere presence should sow such strife ... ', ' What of me, my lord?', ' ... As you wish. Pray stay close to Forename and Yugiri.', "" Come back here, you slippery little devil! (grumble) To think fishing could be so difficult! What greater proof of a man's lingering mortality than an empty belly. A fate worse than death. Fie on it. To have arrived at the appointed place and time, only to survive by mere force of habit. Truly, the kami are not finished with us yet. O capricious fortune! How you test me with this wretched soul ... "", ' At a glance, their arms and armor may seem crude compared to those of Doma, but they are well crafted, and no less effective.', ' Have no fear, my friend. We shall see them freed soon enough. Let us quit this place and speak of our plans outside.', "" 'Tis plain they hope we will never return. I shall enjoy disappointing them. According to my map, there is a colossal wreck to the south which should provide a vantage point from which to survey Dotharl Khaa from afar. Let us go and do just that."", ' I spy tents to the west─theirs, I presume. What do you see?', ' Over there, look! Those men are in danger!', ' These ones are mine! Go! Help the man!', ' Nay, friend, think nothing of it. I but wish we had come sooner ... I knew at once he was dead. It will come as scant comfort, I fear, but I slew the beasts responsible.', ' If I may begin to answer your questions before you ask more ... we are friends of the Mol, and we are come to see the strength of the Dotharl for ourselves.', ' So that is the leader of the Dotharl. Clearly not a woman to be crossed. But how callously she spoke of her dead! “See to the corpse”? Surely this warrior deserves better than that ... ', ' One fiendish contraption after another ... I shall not soon forget that place.', "" Favor, tribute ... how easily the language of tyrants tumbles from this khan's lips."", "" Favor, tribute ... how easily the language of tyrants tumbles from this khan's lips."", ' I have no talent for delicate work, but if that is your wish, then so be it.', ' Hurt them, and you will get naught from me!', ' The kami are not finished with you yet ... ', ' She is gone. Wherefore did the kami spare us only to inflict this pain ... ?', ' Ah, there you are.', ' An old man who cannot raise his blade has no place in the service of a young lord. Thus did I decide to devote my remaining days to pilgrimage. I will walk this land, offering prayers of repose for all the souls who left this life in suffering.', ' I have faith that you will find the best path for Doma without me, my lord. Pray forgive me this last act of selfishness, and grant me your blessing.', ' There is no better way to honor those who went before ... And with that I take my leave!', ' All is in place. We need but commit to action and see it through to the end.', ' This may be our final chance to win Doma her freedom. We dare not take any chances, for if we fail ... ', ' I must confess that this is my first time on the Steppe ... ', ' Why indeed, Lyse? Why indeed ... Perhaps they see little value in it, especially given the fierce reputation of the Xaela warriors who would fight tooth and nail to oppose them.', ' Aye!', "" 'Tis naught that will not heal with time."", ' As were you.', ' Forgive me, Forename , but I cannot in good conscience ignore the callous disregard that woman showed for her kinsman! We must seek her out at once! With me!', ' I do not understand. If Geser is dead, how should he “return”?', ' We know you are fearless. And that you are called the “undying ones” ... ', ' You mean to tell me these newborn babes and fallen warriors are one and the same? Madness!', ' Such contempt as was in their eyes I have never known ... But for the soul to live on as they say is not something I can so easily accept. Do they truly believe this? All of them? That in death there can be rebirth? ... Retribution? ... In any event, we came here in search of information. We cannot leave without speaking with her people.', ' Err ... that is to say, then, that death is essentially meaningless?', "" Ah, Forename . You have completed your inquiries? Aye, it is as she said. They believe with every fiber of their being that their bravest warriors will be reborn. As for me, I observed some of their warriors at practice. They are as formidable as the Oronir, perhaps more, and their weapons are their equal as well. Yet while they do not lack in skill and resources, 'tis plain to see that their numbers are inferior ... "", ' And full of vim and vigor, hah hah hah! Did I not tell you I was no stranger to chains?', ' I have faith that our allies yet live. Once we have found them, we will plan our next step.', "" Regardless of Tansui's assurances, I would take no chances and inform the pirates of our plans, lest the more unscrupulous among them decide to board us regardless. Stranger things have been known to happen ... "", ' What are we standing around for? Did you not hear what Tansui said? The viceroy must be stopped!', ' At long last, I am returned to my homeland ... ', ' Aye, that you have. You have my deepest thanks, Soroban. Truly, we are blessed to have befriended such a clever and industrious merchant!', ' It may well be. I smell ceruleum on the breeze ... ', ' If only you knew how commonplace such scenes have become. Hmm ... Are we too late?', ' ... It is she! Sworn enemy of Doma─of my master! The traitor who sold her homeland to the Garleans─Yotsuyu!', ' Open your eyes, girl─they are already suffering! Let me go─I am putting an end to this madness! I will approach the village alone and identify myself. As a former leader of the rebellion and a known fugitive, they will wish to detain me until they are certain they have learned all I know. Use this time to make your plans!', "" We live and die at the pleasure of the kami. My fate is in their hands, and no other's. If it be of any comfort, I am no stranger to chains."", ' A great tower stands to the north and east. Look to its occupants for aid and succor. Together, you may yet find your miracle. Now, leave this place. I must go.', ' Enough, Yotsuyu!', ' Hear me, Yotsuyu: cease this farce, here and now, and I shall surrender myself to you. Refuse, and all shall answer to my blade.']",NPC
Final Fantasy XIV,2013,Japan,Goudernoux,Male,"[' What reason have you for barging into─ Oh, I see. Well, you are in luck─Lord Drillemont is just up these stairs. Letters or no, though, I would not expect much. House Durendaire as a whole does not hold adventurers in high regard. You had best state your intentions quickly and succinctly. Show proper respect, and it shall be returned in kind.']",NPC
Final Fantasy XIV,2013,Japan,Gracine,Female,"["" (gasp) If it isn't the Warrior of Darkness himself! May I assume you are with Master Alphinaud? Right. Lest you wonder, Chessamile's order is for grapes. As busy as we have been of late, however, I regret to say we didn't have the time to harvest them. So it was with apologies that I asked Master Alphinaud and his young companion to help themselves to the fruits on the vines. Perhaps you could lend them a hand? It's the undersized grapes you'll want to pick. They're too small for normal consumption, but suitable for making wine and medicine. My apologies again for failing to have the grapes ready. Next time, please let us treat you to the pick of the crop!"", "" (gasp) If it isn't the Warrior of Darkness herself! May I assume you are with Master Alphinaud? Right. Lest you wonder, Chessamile's order is for grapes. As busy as we have been of late, however, I regret to say we didn't have the time to harvest them. So it was with apologies that I asked Master Alphinaud and his young companion to help themselves to the fruits on the vines. Perhaps you could lend them a hand? It's the undersized grapes you'll want to pick. They're too small for normal consumption, but suitable for making wine and medicine.""]",NPC
Final Fantasy XIV,2013,Japan,Granson Ketchthane,Male,[' I need to find me someone with a damn spine ... '],NPC
Final Fantasy XIV,2013,Japan,Grehfarr,Male,[],NPC
Final Fantasy XIV,2013,Japan,Grenoldt,Male,"["" Oh, that's just great , that is. Me mind's playin' tricks on me now. “Look, Grenoldt! Someone's come to visit ye at the bottom o' the bleedin' ocean !” Or might be as yer a ghost, eh? Go on, foul shade, feast yerself on me rotten soul ... I've got no use for it. A craftsman what can't craft is more pointless than a sea slug with a domin' hammer. An' that's an insult to bloody sea slugs ... "", "" Worthless, that's what I am ... What is it ye want, specter? If yer not here to end me misery, then bugger off back to damnation ... ... Eh? Ye wouldn't be tryin' to raise me spirits now, would ye, spirit? Not what ye'd expect from a servant o' the netherworld ... "", "" ... Eh? Ye wouldn't be tryin' to raise me spirits now, would ye, spirit? Not what ye'd expect from a servant o' the netherworld ... "", "" It's no good ... I need summat special to light a fire under me piss-sodden imagination. Like ... like the spark o' life caught in a crystal. But just bein' sparkly's not enough─it's got to dance with joy an' sorrow an' a sense o' hardship endured ... Ye know what I mean!? I've let the Ondo down, aye ... But more'n that I've let meself down. Might as well go back to mendin' kettles ... "", "" I've let the Ondo down, aye ... But more'n that I've let meself down. Might as well go back to mendin' kettles ... "", "" ... Wh-What's that ye've got there!? Such strikin' beauty ... It shines with heartache an' laughter an' the transience o' life, like the turmoil o' history made manifest! Aye, I can see the brilliance o' the crystal's legacy! Ahhh ... ye'd never capture such a gleam, not if ye labored a hundred years ... But bugger me if I don't mean to try! Where're me tools, gods damn ye!? I must set to work before the feelin' fades!""]",NPC
